Energy_keV;Total_attenuation
6.562022676919067976e+01;2.964000174718807099e-02
6.575055389026456965e+01;3.092460273624160830e-02
6.588088101133845953e+01;2.974057198020174653e-02
6.601120813241234941e+01;3.006927229989255976e-02
6.614153525348625351e+01;2.966705096355136406e-02
6.627186237456014339e+01;2.980805434027894787e-02
6.640218949563403328e+01;3.001304894875471418e-02
6.653251661670793737e+01;2.922564109280245334e-02
6.666284373778182726e+01;2.479502760765781716e-02
6.679317085885571714e+01;2.455613900317502388e-02
6.692349797992963545e+01;2.146764622641832154e-02
6.705382510100352533e+01;1.998106888217117405e-02
6.718415222207742943e+01;2.125841528013579229e-02
6.731447934315133352e+01;2.215338608966196249e-02
6.744480646422522341e+01;2.164751301901700689e-02
6.757513358529911329e+01;2.109430962292041523e-02
6.770546070637300318e+01;1.895692247813643080e-02
6.783578782744690727e+01;1.790648440321739032e-02
6.796611494852079716e+01;1.746461273739422296e-02
6.809644206959468704e+01;1.764276556170188415e-02
6.822676919066859114e+01;1.946462057585701330e-02
6.835709631174248102e+01;1.879892859588993409e-02
6.848742343281637091e+01;1.680439144986805439e-02
6.861775055389027500e+01;1.588343580850847328e-02
6.874807767496416488e+01;1.675651323225770331e-02
6.887840479603806898e+01;1.847865881052306383e-02
6.900873191711195886e+01;1.785895467379137319e-02
6.913905903818584875e+01;1.839918760411123413e-02
6.926938615925973863e+01;1.992919995570058278e-02
6.939971328033364273e+01;1.711548163938378386e-02
6.953004040140753261e+01;2.006171661068951312e-02
6.966036752248142250e+01;1.949672936428197348e-02
6.979069464355532659e+01;1.809107998067609538e-02
6.992102176462921648e+01;1.767170239100171805e-02
7.005134888570310636e+01;1.932411518368266912e-02
7.018167600677701046e+01;1.747294280539343422e-02
7.031200312785090034e+01;1.870286908873301096e-02
7.044233024892480444e+01;2.124001667774193941e-02
7.057265736999870853e+01;2.343859388465457591e-02
7.070298449107259842e+01;2.356936518143137524e-02
7.083331161214648830e+01;2.182206229798738101e-02
7.096363873322037819e+01;1.926073382040047188e-02
7.109396585429428228e+01;2.129608177557408902e-02
7.122429297536817216e+01;2.151631747655483734e-02
7.135462009644206205e+01;2.131511018474648023e-02
7.148494721751596614e+01;1.744080708574989244e-02
7.161527433858985603e+01;1.808554954643022336e-02
7.174560145966376012e+01;1.671884721726016321e-02
7.187592858073767843e+01;1.671662735825690804e-02
7.200625570181156831e+01;1.819724276929943207e-02
7.213658282288545820e+01;1.640745273200832494e-02
7.226690994395936229e+01;1.779612686169507532e-02
7.239723706503325218e+01;1.794610460306789862e-02
7.252756418610714206e+01;1.984957432428441707e-02
7.265789130718103195e+01;1.900055002969252074e-02
7.278821842825493604e+01;2.015065551486200368e-02
7.291854554932882593e+01;2.030823789953295835e-02
7.304887267040271581e+01;1.860827016845072873e-02
7.317919979147661991e+01;1.606632389915294695e-02
7.330952691255050979e+01;1.578029315001017174e-02
7.343985403362439968e+01;1.506213043770679091e-02
7.357018115469830377e+01;1.360309104111714212e-02
7.370050827577219366e+01;1.292669428288393575e-02
7.383083539684609775e+01;1.319849520332997718e-02
7.396116251792000185e+01;1.288087421911532186e-02
7.409148963899389173e+01;1.448081045804369173e-02
7.422181676006778162e+01;1.634149986075932731e-02
7.435214388114168571e+01;1.628219657215885727e-02
7.448247100221557560e+01;1.508043521588199251e-02
7.461279812328946548e+01;1.506839628845102128e-02
7.474312524436336957e+01;1.192354663809405864e-02
7.487345236543725946e+01;1.008048677810485794e-02
7.500377948651114934e+01;1.167915383324388129e-02
7.513410660758505344e+01;1.023858125128230927e-02
7.526443372865894332e+01;9.779140971966023693e-03
