Energy_keV;Total_attenuation
4.867770102958425582e+01;1.444248636814927586e-02
4.880802815065815992e+01;1.712791527655395038e-02
4.893835527173204980e+01;1.640930926171606935e-02
4.906868239280594679e+01;1.366762737575836356e-02
4.919900951387984378e+01;1.267429372440851548e-02
4.932933663495373366e+01;1.735140778929741487e-02
4.945966375602762355e+01;1.471904061666923225e-02
4.958999087710152054e+01;1.849792217350040152e-02
4.972031799817541753e+01;1.329582694718072465e-02
4.985064511924930741e+01;9.328994449079714563e-03
4.998097224032321151e+01;1.030546697040493793e-02
5.011129936139710139e+01;9.155164945111246566e-03
5.024162648247099128e+01;1.102032633603701461e-02
5.037195360354488827e+01;8.073674945378830209e-03
5.050228072461879947e+01;9.828750217905695905e-03
5.063260784569269646e+01;1.154666814206010798e-02
5.076293496676660766e+01;1.254996589094085034e-02
5.089326208784049754e+01;9.527605893253838706e-03
5.102358920891438743e+01;9.525209917658993691e-03
5.115391632998827731e+01;1.067666592888923648e-02
5.128424345106218141e+01;1.247371092955820888e-02
5.141457057213607129e+01;1.171239197690188659e-02
5.154489769320996118e+01;1.268220243409029849e-02
5.167522481428386527e+01;1.806869199735052639e-02
5.180555193535775516e+01;1.685068651708098580e-02
5.193587905643164504e+01;1.212420092536146445e-02
5.206620617750554203e+01;1.244640200562890930e-02
5.219653329857943902e+01;1.013150128297911866e-02
5.232686041965332890e+01;1.296444616139606591e-02
5.245718754072723300e+01;1.396153762925611205e-02
5.258751466180112288e+01;1.231896772822007810e-02
5.271784178287501277e+01;1.660309924736581497e-02
5.284816890394890265e+01;1.598024772344297517e-02
5.297849602502280675e+01;1.811105995537284907e-02
5.310882314609669663e+01;1.718446001772646128e-02
5.323915026717059362e+01;1.757378844235677612e-02
5.336947738824449061e+01;1.712661355516647763e-02
5.349980450931838050e+01;1.873148741431837627e-02
5.363013163039227749e+01;1.879182584023673247e-02
5.376045875146618869e+01;1.993418720426611349e-02
5.389078587254008568e+01;1.901796802986184184e-02
5.402111299361398977e+01;1.992515083275313639e-02
5.415144011468788676e+01;1.832191922661527417e-02
5.428176723576177665e+01;1.558396821596698921e-02
5.441209435683566653e+01;1.435976470704296466e-02
5.454242147790955642e+01;1.502376070438630161e-02
5.467274859898346051e+01;1.475612541127051258e-02
5.480307572005735040e+01;1.611189156927657698e-02
5.493340284113125449e+01;1.584705880781589471e-02
5.506372996220514437e+01;1.387184486554781868e-02
5.519405708327903426e+01;1.391330788754726634e-02
5.532438420435293125e+01;1.183906997408489502e-02
5.545471132542682824e+01;1.164869718789615302e-02
5.558503844650071812e+01;1.103404574225941639e-02
5.571536556757462222e+01;1.354162965630636636e-02
5.584569268864851210e+01;1.106109696042561867e-02
5.597601980972240199e+01;1.016177664454490093e-02
5.610634693079629187e+01;8.867857131280004052e-03
5.623667405187019597e+01;8.702239515144961912e-03
5.636700117294408585e+01;9.982710958031880064e-03
5.649732829401797574e+01;1.023412234530968884e-02
5.662765541509187983e+01;8.065380915324894470e-03
5.675798253616576972e+01;8.822935973989589134e-03
5.688830965723965960e+01;9.727915536620472189e-03
5.701863677831357080e+01;1.029237035878538889e-02
5.714896389938746779e+01;1.156238198246036832e-02
5.727929102046136478e+01;1.090009337181638456e-02
5.740961814153527598e+01;9.585965159258183141e-03
5.753994526260916587e+01;8.657306209382164414e-03
5.767027238368305575e+01;1.137939976919821738e-02
5.780059950475694563e+01;1.126098200552711100e-02
5.793092662583084973e+01;1.118117368008794861e-02
5.806125374690473961e+01;1.263384684592440757e-02
5.819158086797863660e+01;1.306494595092931588e-02
5.832190798905253359e+01;1.061604838568943471e-02
5.845223511012642348e+01;1.065305574854453693e-02
5.858256223120032047e+01;1.003088278274570470e-02
5.871288935227421746e+01;1.020262985577511522e-02
5.884321647334810734e+01;9.815232271889268167e-03
5.897354359442200433e+01;8.051656126474050768e-03
5.910387071549590132e+01;8.263893569637383724e-03
5.923419783656979121e+01;1.053873612712053626e-02
5.936452495764368109e+01;1.024971716609869750e-02
5.949485207871757098e+01;9.115502944025688503e-03
5.962517919979147507e+01;8.277511489252121005e-03
5.975550632086536496e+01;7.077399664815488094e-03
5.988583344193926195e+01;6.786467125230339140e-03
6.001616056301315894e+01;8.034822046711459845e-03
6.014648768408704882e+01;1.007756886099681927e-02
6.027681480516095291e+01;9.035463249487849305e-03
6.040714192623485701e+01;1.116710282797449445e-02
6.053746904730875400e+01;9.960226625557505944e-03
6.066779616838266520e+01;8.110357922698726782e-03
6.079812328945655509e+01;7.768002088834894715e-03
6.092845041053044497e+01;8.133328885585738854e-03
6.105877753160433485e+01;8.953208212823882475e-03
6.118910465267823895e+01;1.026650008615299925e-02
6.131943177375212883e+01;1.182878951411352533e-02
6.144975889482601872e+01;1.361313238619999560e-02
6.158008601589992281e+01;1.448970748262239094e-02
6.171041313697381270e+01;1.392116768555186693e-02
6.184074025804770258e+01;9.804856875922822804e-03
6.197106737912160668e+01;9.753728226579277613e-03
6.210139450019549656e+01;1.171525728518844206e-02
6.223172162126938645e+01;1.414906261957870823e-02
6.236204874234329054e+01;1.341512236424279025e-02
6.249237586341718043e+01;1.720038391697024591e-02
6.262270298449107031e+01;1.585755565609309539e-02
6.275303010556496019e+01;1.505435090747058585e-02
6.288335722663886429e+01;1.370271378374203139e-02
6.301368434771275417e+01;1.190207142285066959e-02
6.314401146878665116e+01;1.259883628536647912e-02
6.327433858986054815e+01;1.412156437403559554e-02
6.340466571093443804e+01;1.188353018521969180e-02
6.353499283200833503e+01;1.124448794088657791e-02
6.366531995308224623e+01;1.263869700536015585e-02
6.379564707415614322e+01;1.110186863405939958e-02
6.392597419523004731e+01;1.036384812005980947e-02
6.405630131630394430e+01;7.862164887426092291e-03
6.418662843737783419e+01;7.864758260861635583e-03
6.431695555845172407e+01;7.814559744346505007e-03
6.444728267952562817e+01;1.181958597100138397e-02
6.457760980059951805e+01;1.187432671968555349e-02
6.470793692167340794e+01;9.480026671285196604e-03
6.483826404274731203e+01;8.490497020105652881e-03
6.496859116382120192e+01;1.190926699187970679e-02
6.509891828489509180e+01;8.988280068138849999e-03
6.522924540596899590e+01;9.294331185026764169e-03
6.535957252704288578e+01;7.442757385748329478e-03
6.548989964811677567e+01;8.196704393414400852e-03
6.562022676919067976e+01;7.149701122477690809e-03
6.575055389026456965e+01;7.455680668588619484e-03
6.588088101133845953e+01;8.024891919773869189e-03
6.601120813241234941e+01;9.915865971067236440e-03
6.614153525348625351e+01;1.097832712701516354e-02
6.627186237456014339e+01;1.063317401622259489e-02
6.640218949563403328e+01;1.120170118664145023e-02
6.653251661670793737e+01;1.129334881169459862e-02
6.666284373778182726e+01;1.001013503465514667e-02
6.679317085885571714e+01;9.174477663777637348e-03
6.692349797992963545e+01;8.786213233924656738e-03
6.705382510100352533e+01;8.137474112769270060e-03
6.718415222207742943e+01;8.567366609457713333e-03
6.731447934315133352e+01;8.814914333255180479e-03
6.744480646422522341e+01;7.077847459612823453e-03
6.757513358529911329e+01;5.956559607338892878e-03
6.770546070637300318e+01;5.560834038387941873e-03
6.783578782744690727e+01;5.412226382159135082e-03
6.796611494852079716e+01;5.189868141741970850e-03
6.809644206959468704e+01;4.993111448291419341e-03
6.822676919066859114e+01;6.672353758782183578e-03
6.835709631174248102e+01;6.206810487165302995e-03
6.848742343281637091e+01;4.836681962319650842e-03
6.861775055389027500e+01;3.476722338267687097e-03
6.874807767496416488e+01;2.979111083732469308e-03
6.887840479603806898e+01;1.881757525012563549e-03
6.900873191711195886e+01;-1.767344847704190234e-05
6.913905903818584875e+01;-1.688511050444351728e-04
6.926938615925973863e+01;1.890427519194577818e-03
6.939971328033364273e+01;3.161362258113375209e-04
6.953004040140753261e+01;-6.795158338735997295e-05
6.966036752248142250e+01;-2.355941172796677426e-03
6.979069464355532659e+01;-2.344489040684129191e-03
6.992102176462921648e+01;-1.932767721493726908e-03
7.005134888570310636e+01;1.394728930071058174e-03
7.018167600677701046e+01;-1.300578909096914869e-03
7.031200312785090034e+01;4.472759516643343212e-04
7.044233024892480444e+01;1.252127111270785135e-03
7.057265736999870853e+01;1.758101769477137801e-03
7.070298449107259842e+01;2.713065190137288474e-03
7.083331161214648830e+01;2.463025918618319630e-03
7.096363873322037819e+01;3.130545210912417074e-03
7.109396585429428228e+01;3.898463795648460326e-03
7.122429297536817216e+01;6.400301349023672544e-03
7.135462009644206205e+01;4.895939450111788313e-03
7.148494721751596614e+01;3.907009461277644903e-03
7.161527433858985603e+01;2.931911653165032629e-03
7.174560145966376012e+01;2.916432928038816853e-03
7.187592858073767843e+01;1.878501220970953643e-03
7.200625570181156831e+01;2.475071709365546033e-03
7.213658282288545820e+01;3.090123252880658429e-03
7.226690994395936229e+01;6.284771041263416055e-03
7.239723706503325218e+01;6.794543199537721526e-03
7.252756418610714206e+01;8.159152131762926335e-03
7.265789130718103195e+01;5.536707200902682598e-03
7.278821842825493604e+01;7.347670464974117091e-03
7.291854554932882593e+01;5.514693961396100082e-03
7.304887267040271581e+01;5.876093012000064772e-03
7.317919979147661991e+01;5.886705781560030125e-03
7.330952691255050979e+01;6.565090956003832509e-03
7.343985403362439968e+01;5.853835630997676794e-03
7.357018115469830377e+01;2.886813249741280833e-03
7.370050827577219366e+01;3.831241561392786411e-03
7.383083539684609775e+01;1.098482503224040363e-03
7.396116251792000185e+01;2.703482955491538862e-03
7.409148963899389173e+01;3.476813371206363430e-03
7.422181676006778162e+01;6.994096971820230185e-03
7.435214388114168571e+01;7.229261831625992743e-03
7.448247100221557560e+01;7.778900884861518310e-03
7.461279812328946548e+01;6.364273055809059783e-03
7.474312524436336957e+01;4.211091443780222779e-03
