Energy_keV;Total_attenuation
5.740961814153527598e+01;1.202565433776520143e-01
5.753994526260916587e+01;1.237088790571025942e-01
5.767027238368305575e+01;1.274143607049380289e-01
5.780059950475694563e+01;1.256554341492930049e-01
5.793092662583084973e+01;1.252318341215919728e-01
5.806125374690473961e+01;1.247221112836225110e-01
5.819158086797863660e+01;1.213719211576011481e-01
5.832190798905253359e+01;1.166027654254248314e-01
5.845223511012642348e+01;1.117693038896151875e-01
5.858256223120032047e+01;1.047759158120981499e-01
5.871288935227421746e+01;9.680611583823645061e-02
5.884321647334810734e+01;8.881213089802571237e-02
5.897354359442200433e+01;8.111513245472287692e-02
5.910387071549590132e+01;7.619079186255156566e-02
5.923419783656979121e+01;7.194927515377913529e-02
5.936452495764368109e+01;7.105261445203038539e-02
5.949485207871757098e+01;7.125991455447941436e-02
5.962517919979147507e+01;6.929370515894264781e-02
5.975550632086536496e+01;7.029578709951049553e-02
5.988583344193926195e+01;7.110509818735867571e-02
6.001616056301315894e+01;6.951738917210072144e-02
6.014648768408704882e+01;6.573023044482051436e-02
6.027681480516095291e+01;6.213723803113863769e-02
6.040714192623485701e+01;6.080860877120800728e-02
6.053746904730875400e+01;5.816522173381649674e-02
6.066779616838266520e+01;5.837649328464148551e-02
6.079812328945655509e+01;5.997746697249438375e-02
6.092845041053044497e+01;6.157864428184570138e-02
6.105877753160433485e+01;6.572599248349278445e-02
6.118910465267823895e+01;7.044364899369712218e-02
6.131943177375212883e+01;7.444834106704978360e-02
6.144975889482601872e+01;8.003119433005995154e-02
6.158008601589992281e+01;8.583502699679193548e-02
6.171041313697381270e+01;8.966067337343318344e-02
6.184074025804770258e+01;9.296338756139700676e-02
6.197106737912160668e+01;9.374956139205871397e-02
6.210139450019549656e+01;9.176304327095741176e-02
6.223172162126938645e+01;9.421514156991767086e-02
6.236204874234329054e+01;9.586751216682590226e-02
6.249237586341718043e+01;9.480057233800173733e-02
6.262270298449107031e+01;9.353090660224698538e-02
6.275303010556496019e+01;9.462724591970904375e-02
6.288335722663886429e+01;9.505131559003458797e-02
6.301368434771275417e+01;9.549743959362867740e-02
6.314401146878665116e+01;9.578271187089004712e-02
6.327433858986054815e+01;9.546538026662090837e-02
6.340466571093443804e+01;9.285309252908012512e-02
6.353499283200833503e+01;9.239451614858890105e-02
6.366531995308224623e+01;9.211074145549230652e-02
6.379564707415614322e+01;9.293908822968915961e-02
6.392597419523004731e+01;9.400832430160951936e-02
6.405630131630394430e+01;9.607118413608907448e-02
6.418662843737783419e+01;9.456397062196654490e-02
6.431695555845172407e+01;9.567256213106012375e-02
6.444728267952562817e+01;9.656930649136796774e-02
6.457760980059951805e+01;9.688250726773794952e-02
6.470793692167340794e+01;9.825806968686330578e-02
6.483826404274731203e+01;9.884244792633449517e-02
6.496859116382120192e+01;9.649649183780731332e-02
6.509891828489509180e+01;9.789392261698229292e-02
6.522924540596899590e+01;1.000893679574953732e-01
6.535957252704288578e+01;1.008809746792357770e-01
6.548989964811677567e+01;1.015825566359562643e-01
6.562022676919067976e+01;1.015083018743859755e-01
6.575055389026456965e+01;1.025013089638828895e-01
6.588088101133845953e+01;1.027980188892574087e-01
6.601120813241234941e+01;1.051721024146791417e-01
6.614153525348625351e+01;1.045523886219784648e-01
6.627186237456014339e+01;1.034159887582609821e-01
6.640218949563403328e+01;1.010202610064196704e-01
