Energy_keV;Total_attenuation
4.932933663495373366e+01;1.253514275172161463e-02
4.945966375602762355e+01;1.010622485805462260e-02
4.958999087710152054e+01;1.306242708931361178e-02
4.972031799817541753e+01;9.199549968416801185e-03
4.985064511924930741e+01;4.337357601566025310e-03
4.998097224032321151e+01;4.812744227188372158e-03
5.011129936139710139e+01;3.382117189661795840e-03
5.024162648247099128e+01;3.484421411186360701e-03
5.037195360354488827e+01;1.868540911804789572e-03
5.050228072461879947e+01;3.242378548433077785e-03
5.063260784569269646e+01;6.564632518603850768e-03
5.076293496676660766e+01;7.297521353679502741e-03
5.089326208784049754e+01;8.598578776029911289e-03
5.102358920891438743e+01;7.063973145087226388e-03
5.115391632998827731e+01;9.580435178987276382e-03
5.128424345106218141e+01;7.903628857548529799e-03
5.141457057213607129e+01;7.824122291356783512e-03
5.154489769320996118e+01;6.319560007988928203e-03
5.167522481428386527e+01;6.265089883185585157e-03
5.180555193535775516e+01;5.312922770107190128e-03
5.193587905643164504e+01;1.289613400461298454e-03
5.206620617750554203e+01;-5.956684790282241543e-05
5.219653329857943902e+01;-3.119039102894783505e-03
5.232686041965332890e+01;-1.786522350523979006e-03
5.245718754072723300e+01;1.584046166777424531e-03
5.258751466180112288e+01;-2.146737250550382215e-03
5.271784178287501277e+01;-6.778018485161646772e-04
5.284816890394890265e+01;-2.755848905739282165e-03
5.297849602502280675e+01;-3.457428271904696478e-03
5.310882314609669663e+01;-4.492284661207659839e-03
5.323915026717059362e+01;-6.650823186047560322e-03
5.336947738824449061e+01;-6.609629274884165455e-03
5.349980450931838050e+01;-8.328276940814324791e-03
5.363013163039227749e+01;-5.615817244097258409e-03
5.376045875146618869e+01;-5.600338980767910306e-03
5.389078587254008568e+01;-4.890620822877023502e-03
5.402111299361398977e+01;-3.626365657093598600e-03
5.415144011468788676e+01;-3.747195386204267824e-03
5.428176723576177665e+01;-5.898042142047366099e-03
5.441209435683566653e+01;-7.474578320336082264e-03
5.454242147790955642e+01;-5.378832060634289314e-03
5.467274859898346051e+01;-4.120381861455652689e-03
5.480307572005735040e+01;-1.556858031951530554e-03
5.493340284113125449e+01;7.658640977310160946e-04
5.506372996220514437e+01;7.784603652994508420e-05
5.519405708327903426e+01;2.245755465969077067e-04
5.532438420435293125e+01;-1.280658087313879491e-03
5.545471132542682824e+01;1.269249688368768308e-03
5.558503844650071812e+01;1.888220178500945494e-03
5.571536556757462222e+01;2.660217094165484315e-03
5.584569268864851210e+01;3.734648350716769996e-03
5.597601980972240199e+01;4.014286532518183785e-03
5.610634693079629187e+01;3.059383029371327140e-03
5.623667405187019597e+01;3.522059073058933162e-03
5.636700117294408585e+01;4.667780400462408739e-03
5.649732829401797574e+01;4.399795397184402303e-03
5.662765541509187983e+01;2.944612701689878608e-03
5.675798253616576972e+01;2.411797277760367470e-03
5.688830965723965960e+01;3.095861538158013043e-03
5.701863677831357080e+01;5.527904071318662065e-03
5.714896389938746779e+01;7.150802786964896400e-03
5.727929102046136478e+01;7.882131036234607882e-03
5.740961814153527598e+01;6.928992094513875162e-03
5.753994526260916587e+01;3.842531063223921916e-03
5.767027238368305575e+01;3.514663810763465814e-03
5.780059950475694563e+01;5.257148504151867505e-03
5.793092662583084973e+01;5.906093043806127409e-03
5.806125374690473961e+01;5.940650698537401977e-03
5.819158086797863660e+01;8.007406312455899594e-03
5.832190798905253359e+01;8.007876929377245878e-03
5.845223511012642348e+01;7.706045935113091903e-03
5.858256223120032047e+01;8.936962511202078616e-03
5.871288935227421746e+01;9.891866014348934394e-03
5.884321647334810734e+01;9.567071855207798584e-03
5.897354359442200433e+01;1.051131282921237420e-02
5.910387071549590132e+01;1.166486340814786374e-02
5.923419783656979121e+01;1.424313362126205032e-02
5.936452495764368109e+01;1.511858570718173367e-02
5.949485207871757098e+01;1.537780440130802687e-02
5.962517919979147507e+01;1.524226040235435869e-02
5.975550632086536496e+01;1.349965941306601261e-02
5.988583344193926195e+01;1.068982800881556824e-02
6.001616056301315894e+01;1.002616712835159574e-02
6.014648768408704882e+01;1.201035053304037002e-02
6.027681480516095291e+01;1.257683713261717982e-02
6.040714192623485701e+01;1.445727608228256772e-02
6.053746904730875400e+01;1.400040425051820615e-02
6.066779616838266520e+01;1.298101358035760877e-02
6.079812328945655509e+01;1.066415320838993291e-02
6.092845041053044497e+01;1.040627227583040999e-02
6.105877753160433485e+01;9.612166075459607426e-03
6.118910465267823895e+01;8.787442124708255350e-03
6.131943177375212883e+01;8.724062727199175318e-03
6.144975889482601872e+01;9.040501111861210665e-03
6.158008601589992281e+01;8.020545934743742930e-03
6.171041313697381270e+01;7.108405974173300987e-03
6.184074025804770258e+01;1.267308887725112363e-03
6.197106737912160668e+01;5.008062675580339041e-04
6.210139450019549656e+01;1.538392908112228832e-03
6.223172162126938645e+01;9.364966827497452897e-04
6.236204874234329054e+01;-8.138122458282308390e-04
6.249237586341718043e+01;3.696801154883913414e-03
6.262270298449107031e+01;4.554475582547377194e-03
6.275303010556496019e+01;4.575187695237244168e-03
6.288335722663886429e+01;5.124722550851548361e-03
6.301368434771275417e+01;3.524377279037258122e-03
6.314401146878665116e+01;4.487155047559073483e-03
6.327433858986054815e+01;4.375962944174481388e-03
6.340466571093443804e+01;3.109169864153308541e-03
6.353499283200833503e+01;4.188366995875846856e-03
6.366531995308224623e+01;4.815757652038102701e-03
6.379564707415614322e+01;4.239147632094973986e-03
6.392597419523004731e+01;4.001489215340037035e-03
6.405630131630394430e+01;2.058279840274695842e-03
6.418662843737783419e+01;2.128792169086427596e-03
6.431695555845172407e+01;-4.972984620155129868e-05
6.444728267952562817e+01;5.088079183639593675e-03
6.457760980059951805e+01;5.569261876595172148e-03
6.470793692167340794e+01;3.593270986599010359e-03
6.483826404274731203e+01;2.977785184245198679e-03
6.496859116382120192e+01;6.652438368597337649e-03
6.509891828489509180e+01;3.614048699685267971e-03
6.522924540596899590e+01;2.113288425177425444e-03
6.535957252704288578e+01;1.053343000624234376e-03
6.548989964811677567e+01;7.168550368344854063e-04
6.562022676919067976e+01;-2.081279481187168459e-04
6.575055389026456965e+01;-1.364067031969639233e-03
6.588088101133845953e+01;-8.163424200431100607e-04
6.601120813241234941e+01;-1.241092356966304886e-03
6.614153525348625351e+01;-1.174783146791686002e-03
6.627186237456014339e+01;-1.638839864489118970e-03
6.640218949563403328e+01;-1.241653442668979495e-03
6.653251661670793737e+01;-2.854829194360199564e-05
6.666284373778182726e+01;1.461276207096561756e-03
6.679317085885571714e+01;1.342170594239791874e-03
6.692349797992963545e+01;2.183336325301132516e-03
6.705382510100352533e+01;6.766405986731976584e-04
6.718415222207742943e+01;6.930068134268677722e-04
6.731447934315133352e+01;8.938886018889602393e-04
6.744480646422522341e+01;-7.101880733555036894e-04
6.757513358529911329e+01;-1.046620011038001952e-03
6.770546070637300318e+01;8.398630669608418383e-05
6.783578782744690727e+01;2.456347315730912986e-03
6.796611494852079716e+01;1.843230782102597701e-03
6.809644206959468704e+01;1.914880684715315577e-03
6.822676919066859114e+01;2.456043917473780310e-03
6.835709631174248102e+01;5.043413550025419045e-05
6.848742343281637091e+01;3.463510681256363219e-05
6.861775055389027500e+01;1.935503204864091062e-03
6.874807767496416488e+01;8.816184360839377605e-04
6.887840479603806898e+01;-7.311364592184890418e-04
6.900873191711195886e+01;1.289791796931645225e-03
6.913905903818584875e+01;2.822395044289831680e-04
6.926938615925973863e+01;-1.434095604627272488e-04
6.939971328033364273e+01;-1.970720549889221854e-03
6.953004040140753261e+01;-3.243172341222701031e-03
6.966036752248142250e+01;-4.795870569378744494e-03
6.979069464355532659e+01;-4.258042899314610705e-03
6.992102176462921648e+01;-3.618793669465533713e-03
7.005134888570310636e+01;2.580684495583391802e-05
7.018167600677701046e+01;-2.007037173841881138e-03
7.031200312785090034e+01;-1.308338857012687848e-03
7.044233024892480444e+01;-3.002822067217606524e-03
7.057265736999870853e+01;-3.009380205119433459e-03
7.070298449107259842e+01;-4.256635508481400147e-03
7.083331161214648830e+01;-2.084795640537200068e-03
7.096363873322037819e+01;1.644879409726037736e-03
7.109396585429428228e+01;-7.045188402367710085e-04
7.122429297536817216e+01;-1.242324059354223739e-03
7.135462009644206205e+01;-4.688745948796604890e-04
7.148494721751596614e+01;8.179377398167144266e-04
7.161527433858985603e+01;-4.202145994840074915e-03
7.174560145966376012e+01;-3.694772860782190999e-03
7.187592858073767843e+01;-3.879937967852731956e-03
7.200625570181156831e+01;-1.612962729371260557e-03
7.213658282288545820e+01;1.400049774252509760e-03
7.226690994395936229e+01;3.414207853461567310e-03
7.239723706503325218e+01;3.619942597724116855e-03
7.252756418610714206e+01;3.689027269940749979e-03
7.265789130718103195e+01;-4.865111786697063809e-04
7.278821842825493604e+01;-4.055407166551829750e-04
7.291854554932882593e+01;-1.745969088910895783e-03
7.304887267040271581e+01;-1.077019561658693969e-03
7.317919979147661991e+01;-1.113097337339694114e-03
7.330952691255050979e+01;-6.574635909128761970e-04
7.343985403362439968e+01;-3.018993086802461683e-03
7.357018115469830377e+01;-5.688285361582322633e-03
7.370050827577219366e+01;-1.880040795141489033e-03
7.383083539684609775e+01;-2.785858501144767175e-03
7.396116251792000185e+01;-9.174134948537219711e-04
7.409148963899389173e+01;-2.606416960999837721e-03
7.422181676006778162e+01;1.147164534377787025e-03
7.435214388114168571e+01;2.592239651992612765e-04
7.448247100221557560e+01;2.749112900850449528e-03
7.461279812328946548e+01;-4.449038997676307692e-05
7.474312524436336957e+01;-1.835578358054264008e-03
