Energy_keV;Total_attenuation
6.718415222207742943e+01;7.444193254505977742e-02
6.731447934315133352e+01;7.349811162570195344e-02
6.744480646422522341e+01;7.359637645172872888e-02
6.757513358529911329e+01;7.383764288503605333e-02
6.770546070637300318e+01;7.435228351869993535e-02
6.783578782744690727e+01;7.374056724950697750e-02
6.796611494852079716e+01;7.358674446829800708e-02
6.809644206959468704e+01;7.223900094459496934e-02
6.822676919066859114e+01;6.946323457861168504e-02
6.835709631174248102e+01;6.695118960253300389e-02
6.848742343281637091e+01;6.687415629796331085e-02
6.861775055389027500e+01;6.759511957751311584e-02
6.874807767496416488e+01;6.756027796059317636e-02
6.887840479603806898e+01;6.725162477361208702e-02
6.900873191711195886e+01;6.762887477628325150e-02
6.913905903818584875e+01;6.874851298676178113e-02
6.926938615925973863e+01;6.811288595240237720e-02
6.939971328033364273e+01;6.994589104636762811e-02
6.953004040140753261e+01;7.148631997112214753e-02
6.966036752248142250e+01;7.304125382598604388e-02
6.979069464355532659e+01;7.145295584641661590e-02
6.992102176462921648e+01;7.218799655866392495e-02
7.005134888570310636e+01;7.118385850591342490e-02
7.018167600677701046e+01;7.167113785162484985e-02
7.031200312785090034e+01;7.069118854595023149e-02
7.044233024892480444e+01;6.998986007588717251e-02
7.057265736999870853e+01;6.834382023543025819e-02
7.070298449107259842e+01;6.849494552910176393e-02
7.083331161214648830e+01;6.937938921136999060e-02
7.096363873322037819e+01;7.395043024190288417e-02
7.109396585429428228e+01;7.290704261073777115e-02
7.122429297536817216e+01;7.304990881103842759e-02
7.135462009644206205e+01;7.391941383958341993e-02
7.148494721751596614e+01;7.738066179665213651e-02
7.161527433858985603e+01;7.845550684187060919e-02
7.174560145966376012e+01;8.094350884574069704e-02
7.187592858073767843e+01;8.411566825223124044e-02
7.200625570181156831e+01;8.407334891846625358e-02
7.213658282288545820e+01;8.467064676747200480e-02
7.226690994395936229e+01;8.376563339744463876e-02
7.239723706503325218e+01;8.403836697326393101e-02
7.252756418610714206e+01;8.373166213104102362e-02
7.265789130718103195e+01;8.342108652817782632e-02
7.278821842825493604e+01;8.302870008700626026e-02
7.291854554932882593e+01;8.279989945140379948e-02
7.304887267040271581e+01;8.323104891323364340e-02
7.317919979147661991e+01;8.364865822327499645e-02
7.330952691255050979e+01;8.348248240289492250e-02
7.343985403362439968e+01;8.313032412091521384e-02
7.357018115469830377e+01;8.255993129906431804e-02
7.370050827577219366e+01;8.245585074014971649e-02
7.383083539684609775e+01;8.492206418429872061e-02
7.396116251792000185e+01;8.382841226573034543e-02
7.409148963899389173e+01;8.389424270524969973e-02
7.422181676006778162e+01;8.343697626332138850e-02
7.435214388114168571e+01;8.187732651979966192e-02
7.448247100221557560e+01;8.154471568390916913e-02
7.461279812328946548e+01;8.221902466856811920e-02
7.474312524436336957e+01;8.440777384159217633e-02
7.487345236543725946e+01;8.445043225200635217e-02
7.500377948651114934e+01;8.369654587018114655e-02
7.513410660758505344e+01;8.291094460919931630e-02
7.526443372865894332e+01;8.410113424462058174e-02
